CustomerID,Cluster
17813.0,0
17816.0,0
17817.0,0
17819.0,0
17824.0,0
17827.0,0
17828.0,0
17829.0,1
17830.0,0
17831.0,0
17832.0,0
17835.0,0
17836.0,0
17837.0,0
17838.0,0
17839.0,0
17841.0,2
17843.0,1
17844.0,0
17846.0,0
17848.0,0
17849.0,1
17850.0,3
17852.0,0
17854.0,1
17855.0,1
17856.0,0
17857.0,3
17858.0,0
17859.0,1
17860.0,1
17861.0,0
17862.0,1
17863.0,0
17864.0,0
17865.0,3
17866.0,1
17867.0,0
17869.0,0
17870.0,0
17871.0,1
17873.0,0
17874.0,1
17877.0,1
17878.0,0
17879.0,1
17880.0,1
17881.0,1
17883.0,0
17884.0,0
17885.0,0
17886.0,0
17887.0,0
17888.0,0
17889.0,1
17890.0,1
17891.0,1
17892.0,0
17893.0,1
17894.0,0
17895.0,0
17896.0,0
17897.0,1
17898.0,0
17899.0,1
17900.0,1
17901.0,0
17904.0,0
17905.0,0
17906.0,1
17908.0,1
17911.0,0
17912.0,1
17913.0,0
17914.0,0
17917.0,0
17919.0,0
17920.0,3
17921.0,0
17923.0,1
17924.0,0
17925.0,1
17926.0,0
17928.0,0
17929.0,0
17930.0,0
17931.0,0
17932.0,0
17934.0,0
17935.0,0
17936.0,0
17937.0,0
17939.0,1
17940.0,0
17941.0,0
17942.0,0
17946.0,1
17947.0,0
17948.0,1
17949.0,3
17950.0,0
17951.0,0
17954.0,0
17955.0,1
17956.0,1
17957.0,0
17958.0,0
17960.0,1
17961.0,3
17962.0,0
17964.0,0
17965.0,0
17966.0,0
17967.0,1
17968.0,1
17969.0,1
17970.0,1
17972.0,1
17973.0,0
17974.0,0
17975.0,0
17976.0,1
17977.0,0
17978.0,1
17979.0,0
17980.0,1
17984.0,1
17985.0,0
17986.0,0
17987.0,1
17988.0,0
17990.0,1
17991.0,1
17994.0,0
17995.0,1
17997.0,0
17999.0,0
18001.0,0
18004.0,1
18005.0,0
18006.0,0
18008.0,0
18009.0,1
18010.0,1
18011.0,1
18013.0,1
18014.0,0
18015.0,0
18016.0,0
18017.0,0
18018.0,0
18019.0,0
18022.0,0
18024.0,1
18027.0,0
18030.0,0
18032.0,1
18033.0,0
18034.0,0
18035.0,0
18036.0,0
18037.0,1
18040.0,0
18041.0,3
18042.0,0
18043.0,0
18044.0,0
18045.0,0
18048.0,1
18050.0,1
18053.0,0
18055.0,0
18056.0,1
18058.0,0
18059.0,0
18061.0,0
18062.0,1
18064.0,0
18065.0,0
18066.0,0
18067.0,0
18068.0,1
18069.0,0
18071.0,1
18072.0,1
18073.0,0
18074.0,1
18075.0,0
18077.0,0
18078.0,1
18079.0,0
18080.0,0
18081.0,0
18082.0,0
18084.0,0
18085.0,1
18086.0,1
18087.0,0
18088.0,0
18092.0,0
18093.0,0
18094.0,0
18095.0,1
18096.0,0
18097.0,0
18099.0,0
18101.0,0
18102.0,2
18104.0,0
18105.0,0
18106.0,1
18108.0,1
18109.0,3
18110.0,0
18112.0,0
18113.0,1
18114.0,1
18116.0,0
18117.0,0
18118.0,3
18119.0,1
18120.0,1
18121.0,1
18122.0,0
18123.0,0
18125.0,0
18126.0,0
18127.0,0
18129.0,1
18130.0,0
18133.0,1
18135.0,0
18136.0,0
18138.0,1
18139.0,0
18142.0,1
18143.0,0
18144.0,0
18145.0,0
18146.0,0
18147.0,0
18149.0,0
18150.0,0
18151.0,0
18154.0,0
18155.0,0
18156.0,0
18158.0,0
18159.0,1
18160.0,0
18161.0,0
18164.0,0
18165.0,1
18167.0,0
18168.0,1
18169.0,0
18170.0,0
18171.0,0
18172.0,3
18173.0,0
18174.0,0
18176.0,1
18177.0,0
18178.0,0
18179.0,0
18180.0,0
18181.0,0
18183.0,1
18184.0,0
18185.0,1
18188.0,0
18189.0,0
18190.0,1
18191.0,1
18192.0,0
18193.0,1
18194.0,0
18196.0,0
18198.0,3
18200.0,0
18202.0,1
18203.0,1
18204.0,0
18205.0,0
18209.0,0
18210.0,0
18211.0,0
18212.0,1
18213.0,1
18215.0,0
18216.0,0
18217.0,0
18218.0,1
18219.0,0
18220.0,1
18221.0,0
18222.0,0
18223.0,3
18224.0,1
18225.0,0
18226.0,0
18227.0,1
18228.0,0
18229.0,3
18230.0,0
18231.0,1
18232.0,0
18233.0,1
18235.0,0
18236.0,0
18237.0,0
18239.0,1
18240.0,0
18241.0,3
18242.0,0
18245.0,0
18246.0,0
18248.0,0
18249.0,0
18250.0,1
18251.0,0
18252.0,0
18255.0,0
18257.0,0
18259.0,0
18260.0,1
18261.0,0
18262.0,0
18263.0,0
18265.0,0
18268.0,0
18269.0,1
18270.0,0
18272.0,0
18273.0,0
18274.0,0
18276.0,0
18277.0,0
18278.0,0
18280.0,1
18281.0,1
18282.0,0
18283.0,3
18287.0,0
